Id,Status,Summary,Rating,Address,Description,Request type,Lat,Lng,Export tagged places,Updated at local,Created at local,Acknowledged at local,Reopened at local,Closed at local,Reported using mobile?,Minutes to acknowledged,Minutes to closed,Assignee name,Parsed street and number,Category,Sla in hours,Sla expires at local,Report method code,Report method
2865903,Acknowledged,Trash on Streets or in Lots,3,"178 Coles St Jersey City, New Jersey",The street sweeper went right down the center of the street with it's sweeper raised. Why not do the job?? There were no parked cars or obstructions. I am on Coles between 9th and 10th. The sweeper didn't sweep all of Coles from 10th on down as far as I could see around 6th. What's the point of sending it out????,16279,40.728861,-74.046414,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",10/12/2016 - 03:25PM,09/02/2016 - 02:03PM,10/12/2016 - 03:25PM,,,FALSE,57682,,cpisano,178 coles st,Trash: Litter/debris,,,,
2865932,Open,Animal Issue other than attack,3,"178 Coles Jersey City, New Jersey","On the corner of 10th and Coles it is getting disgusting. With the new building going up (Embankment) there are quite a few dog owners walking there dogs. Many clean up, but we've got some lazy ones and with the new building we have more lazy dog owners to deal with. I tried putting up my own sign by my house, but on the corner of 10th and Coles it is very bad!!! That very corner, next to the new utility pole that was put up, it is a dog poop mess. Please put up some signs in the area to try and dissuade these lazy disgusting animals - the dog owners!!!!!",16266,40.728861,-74.046414,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",09/06/2016 - 09:15AM,09/02/2016 - 02:12PM,,,,FALSE,,,Animal Control,178 coles,Animal Issue other than attack,,,,
2865959,Acknowledged,Trash on Streets or in Lots,4,"Romaine Avenue Jersey City, NJ",Trash in the rear of the supermarket,16279,40.7317965,-74.0697543,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>248.212, ""CSO""=>""RW-6""},4th Battalion,Ward C",09/13/2016 - 07:34AM,09/02/2016 - 02:19PM,09/13/2016 - 07:34AM,,,FALSE,15434,,cpisano,Romaine Avenue,Trash: Litter/debris,,,direct,Direct
2866094,Open,Water/sewer Issues,3,"Baldwin Avenue Jersey City, NJ",N?E corner of Baldwin & St. Pauls catch basin need to be clean,16277,40.7303814,-74.0582272,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",09/08/2016 - 08:57AM,09/02/2016 - 03:13PM,,,,FALSE,,,JCMUA,Baldwin Avenue,Water/sewer Issues,,,direct,Direct
2866103,Open,Water/sewer Issues,3,"Baldwin Avenue Jersey City, NJ",N/E corner of Baldwin Ave & Fleet St. catch basin,16277,40.7303814,-74.0582272,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",09/08/2016 - 09:00AM,09/02/2016 - 03:18PM,,,,FALSE,,,JCMUA,Baldwin Avenue,Water/sewer Issues,,,direct,Direct
2866143,Acknowledged,Wires Down,2,"199 Hopkins Avenue Jersey City, NJ","Wire dangling 5"" from ground ",16290,40.7383529,-74.059292,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",09/06/2016 - 02:24PM,09/02/2016 - 03:33PM,09/06/2016 - 02:24PM,,,FALSE,5691,,Noemi - RRC,199 Hopkins Avenue,Wires Down,,,direct,Direct
2866147,Acknowledged,Wires Down,3,"112 Lake Street Jersey City, NJ",Dangling wires,16290,40.743805,-74.059688,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",09/06/2016 - 02:23PM,09/02/2016 - 03:35PM,09/06/2016 - 02:23PM,,,FALSE,5688,,Noemi - RRC,112 Lake Street,Wires Down,,,direct,Direct
2866225,Acknowledged,Traffic Calming/Pedestrian Safety request,6,"300-398 Pine Street Jersey City, New Jersey","The ""Stop pedestrian"" sign is damaged in one side, and as you can see it is in the trash can.",16287,40.7130213,-74.0575328,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",09/06/2016 - 02:19PM,09/02/2016 - 04:01PM,09/06/2016 - 01:39PM,,,TRUE,5618,,Buildings and Streets,300-398 Pine Street,Traffic Calming/Pedestrian Safety request,,,,
2866226,Acknowledged,Tall grass or weeds,3,"109 Beach Street Jersey City, NJ",Tall grass,16280,40.74495,-74.059474,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",10/12/2016 - 03:25PM,09/02/2016 - 04:02PM,10/12/2016 - 03:25PM,,,FALSE,57563,,cpisano,109 Beach Street,Tall grass or weeds,,,direct,Direct
2866230,Acknowledged,Service Request Not Listed,3,"Bleecker Street Jersey City, NJ",Fire Hydrant has no cap on Bleecker St. & Central Ave ,16590,40.7521749,-74.052809,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",09/06/2016 - 01:37PM,09/02/2016 - 04:05PM,09/06/2016 - 01:37PM,,,FALSE,5612,,JCMUA,Bleecker Street,Service Request Not Listed,,,direct,Direct
2866279,Acknowledged,Tall grass or weeds,4,"89 Griffith Street Jersey City, NJ",Tall weeds,16280,40.744557,-74.046576,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",10/12/2016 - 03:25PM,09/02/2016 - 04:19PM,10/12/2016 - 03:25PM,,,FALSE,57546,,cpisano,89 Griffith Street,Tall grass or weeds,,,direct,Direct
2866302,Acknowledged,Traffic Calming/Pedestrian Safety request,3,"166 Bleecker Street Jersey City, NJ",,16287,40.753073,-74.054573,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",09/06/2016 - 01:35PM,09/02/2016 - 04:26PM,09/06/2016 - 01:35PM,,,FALSE,5588,,Buildings and Streets,166 Bleecker Street,Traffic Calming/Pedestrian Safety request,,,direct,Direct
2866335,Acknowledged,Tall grass or weeds,3,"266 North Street Jersey City, NJ",Tall grass,16280,40.75575,-74.052801,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",10/12/2016 - 03:25PM,09/02/2016 - 04:35PM,10/12/2016 - 03:25PM,,,FALSE,57529,,cpisano,266 North Street,Tall grass or weeds,,,direct,Direct
2866338,Acknowledged,Service Request Not Listed,3,"409 Liberty Avenue Jersey City, NJ",Fire Hydrant need to be painted,16590,40.75085,-74.056656,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",09/06/2016 - 01:33PM,09/02/2016 - 04:38PM,09/06/2016 - 01:33PM,,,FALSE,5575,,Buildings and Streets,409 Liberty Avenue,Service Request Not Listed,,,direct,Direct
2866352,Acknowledged,Service Request Not Listed,2,"677 Liberty Avenue Jersey City, NJ",Fire Hydrant need to be painted,16590,40.7596875,-74.0506225,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>165.051, ""CSO""=>""RW-1""},Ward D",09/06/2016 - 01:02PM,09/02/2016 - 04:45PM,09/06/2016 - 01:02PM,,,FALSE,5537,,Buildings and Streets,677 Liberty Avenue,Service Request Not Listed,,,direct,Direct
2866374,Acknowledged,Tall grass or weeds,3,"Sip Avenue Jersey City, NJ",Tall grass,16280,40.7321947,-74.0716196,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>248.212, ""CSO""=>""RW-6""},4th Battalion,Ward C",10/12/2016 - 03:25PM,09/02/2016 - 04:50PM,10/12/2016 - 03:25PM,,,FALSE,57515,,cpisano,Sip Avenue,Tall grass or weeds,,,direct,Direct
2866481,Closed,Graffiti,4,"181 Hopkins Avenue Jersey City, NJ",Graffiti Gate,15918,40.7380463,-74.0582086,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/28/2016 - 01:30PM,09/02/2016 - 05:37PM,09/02/2016 - 05:57PM,,11/28/2016 - 01:30PM,FALSE,20,125092,DNI - Ray,181 Hopkins Avenue,Graffiti,,,direct,Direct
2868169,Acknowledged,Wires Down,4,Pavonia Ave & Coles Street,,16290,40.72781871,-74.0468249,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",09/06/2016 - 12:05PM,09/03/2016 - 10:41AM,09/06/2016 - 12:05PM,,,TRUE,4403,,Noemi - RRC,Pavonia ave & Coles Street,Wires Down,,,,
2868450,Acknowledged,Tall grass or weeds,4,"200 Washington St Jersey City, NJ 07302, USA",,16280,40.71392059,-74.03787231,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>19.2777, ""CSO""=>""RE-8""}",10/12/2016 - 03:25PM,09/03/2016 - 12:47PM,10/12/2016 - 03:25PM,,,TRUE,56318,,cpisano,200 Washington St,Tall grass or weeds,,,,
2868546,Acknowledged,Trash on Streets or in Lots,5,"203 9th St Jersey City, NJ 07302, USA",,16279,40.72794301,-74.042325,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},Ward E,1st Battalion",10/12/2016 - 03:25PM,09/03/2016 - 01:42PM,10/12/2016 - 03:25PM,,,TRUE,56263,,cpisano,203 9th St,Trash: Litter/debris,,,,
2868631,Acknowledged,Suggestion,6,"217 Newark Avenue Jersey City, New Jersey",Screw protruding from sidewalk on corner of Newark & 1st Street ,16293,40.7219011,-74.0471031,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",09/06/2016 - 11:35AM,09/03/2016 - 02:24PM,09/06/2016 - 11:35AM,,,TRUE,4150,,Buildings and Streets,217 Newark Avenue,Suggestion,,,,
2869089,Open,Housing Code Violations/Repairs,1,"30 Eastern Parkway Jersey City, New Jersey","No permits on site. Along with no railings and concrete debris on side.sidewalk is not broken, but concrete is a hazard.",15919,40.698419,-74.0844155,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",09/03/2016 - 10:39PM,09/03/2016 - 10:39PM,,,,TRUE,,,Housing Code Enforcement,30 Eastern Parkway,Housing Code Violations/Repairs,,,,
2869130,Acknowledged,Traffic Calming/Pedestrian Safety request,9,Marin And Bay St,"The Pedestrian sign in the street here is torn out and rendered useless. This is one of the most dangerous crosswalks around here in my opinion, perhaps because the drivers are not aware they're in a pedestrian area. And there don't seem to be any repercussions for not stopping at crosswalks, no law enforcement of this issue that I've ever seen. I've been called a colorful glossary of Nee Jersey terms for exercising my right to cross the street here. Please, we need the sign here especially. Thanks!",16287,40.72081581,-74.0410897,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",09/22/2016 - 04:09PM,09/03/2016 - 11:34PM,09/06/2016 - 11:29AM,,,TRUE,3594,,Buildings and Streets,Marin And Bay St,Traffic Calming/Pedestrian Safety request,,,,
2869229,Acknowledged,Crumbling of Railroad Bridge Support ,5,Jersey City NJ ,"For a number of years now, the concrete footings of the Conrail/ CSX railroad bridge over Montgomery Street, next to the Hudson County School of Technology, has been crumbling, exposing the steel bolts holding the bridge to the concrete base. The railroad needs to be notified so that these repairs can be made... ",15898,40.7281575,-74.0776417,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>208.548, ""CSO""=>""RW-7""},4th Battalion",09/06/2016 - 09:40AM,09/04/2016 - 12:58AM,09/06/2016 - 09:18AM,,,TRUE,3379,,Traffic - Patricia L,Jersey City,Construction,,,,
2869515,Acknowledged,Trash on Streets or in Lots,4,"164 Claremont Ave Jersey City, NJ 07305, USA",,16279,40.70993554,-74.08042566,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",10/12/2016 - 03:25PM,09/04/2016 - 09:13AM,10/12/2016 - 03:25PM,,,TRUE,55091,,cpisano,164 Claremont Ave,Trash: Litter/debris,,,,
2869695,Acknowledged,Parking issues,4,"2 2nd St Jersey City, NJ 07302, USA",Numerous cars parked in front of 2 Second Street (at Hudson River). In No Parking/Fire Zone.  This is a continuous problem in front of our building.  Please send someone by to ticket/clear area.  Thank you.,16276,40.72128296,-74.03179932,"Jersey City, NJ (City Boundary),Ward E,1st Battalion",09/06/2016 - 12:42PM,09/04/2016 - 11:17AM,09/06/2016 - 11:26AM,,,TRUE,2888,,Yolanda - RRC,2 2nd St,Parking issues,,,,
2869700,Acknowledged,Trash on Streets or in Lots,5,"113-123 Jewett Ave Jersey City, NJ 07304, USA",,16279,40.72216415,-74.07181549,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",10/18/2016 - 09:11AM,09/04/2016 - 11:24AM,10/12/2016 - 03:25PM,,,TRUE,54961,,cpisano,113-123 Jewett Ave,Trash: Litter/debris,,,,
2869701,Acknowledged,Wires Down,5,"234 York St Jersey City, NJ 07302, USA",Hanging power line on Grove and York Street outside of Iglesia Del Nazareno church,16290,40.71691879,-74.04483609,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>117.218, ""CSO""=>""RE-10""}",09/06/2016 - 04:45PM,09/04/2016 - 11:24AM,09/06/2016 - 11:25AM,,,TRUE,2880,,Noemi - RRC,234 York St,Wires Down,,,,
2869789,Acknowledged,Wires Down,4,"145 Grand St Jersey City, NJ 07302, USA","These may be Comcast or Verizon wires. They've been cut and are hanging like tinsel, no tree, no shine. They need to be removed/cut.",16290,40.71547381,-74.04035904,"Jersey City, NJ (City Boundary),Ward E,1st Battalion,{""Id""=>0, ""Acres""=>117.218, ""CSO""=>""RE-10""}",09/06/2016 - 04:45PM,09/04/2016 - 11:56AM,09/06/2016 - 11:23AM,,,TRUE,2847,,Noemi - RRC,145 Grand St,Wires Down,,,,
2870192,Acknowledged,Streetlight problem,6,"2414-2422 John F. Kennedy Blvd Jersey City, NJ 07304, USA",,16288,40.72033461,-74.07694563,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",09/18/2016 - 08:31AM,09/04/2016 - 03:54PM,09/06/2016 - 11:19AM,,,TRUE,2604,,Traffic - Patricia L,2414-2422 John F. Kennedy Blvd,Streetlight problem,,,,
2870196,Acknowledged,Parking issues,5,"29 Hopkins Avenue Jersey City, New Jersey",Truck on sidewalk.,16276,40.7347063,-74.0519062,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",10/01/2016 - 10:51PM,09/04/2016 - 03:58PM,09/06/2016 - 11:16AM,,,TRUE,2598,,Parking Enforcement,29 Hopkins Avenue,Parking issues,,,,
2870242,Acknowledged,Trash on Streets or in Lots,4,"1-25 Journal Square Plaza Jersey City, New Jersey",Trash on the street very gross been there all day,16279,40.73128099,-74.06412419,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>248.212, ""CSO""=>""RW-6""},4th Battalion,Ward C",09/13/2016 - 07:36AM,09/04/2016 - 04:49PM,09/13/2016 - 07:36AM,,,TRUE,12406,,cpisano,1-25 Journal Square Plaza,Trash: Litter/debris,,,,
2870342,Open,Parks and Playgrounds,5,"244-262 8th St Jersey City, NJ 07302, USA",,15246,40.72723708,-74.04516487,"Jersey City, NJ (City Boundary),Hamilton Park,{""Id""=>0, ""Acres""=>93.3282, ""CSO""=>""RE-17""},{""Id""=>0, ""Type""=>""Open space"", ""Name""=>"""", ""Num""=>0, ""Own""=>""""},Ward E,1st Battalion",09/06/2016 - 04:45PM,09/04/2016 - 06:08PM,,,,TRUE,,,Alphonso Lynch,244-262 8th St,Parks and Playgrounds,168,09/12/2016 - 05:00PM,,
2871349,Open,Business Complaint,2,"779a Bergen Avenue Jersey City, New Jersey","This furniture store uses the sidewalk to unload deliveries often leaving the sidewalk unpassable to the handicap or families with strollers.  This issue was brought to an employee of this business while the sidewalk was blocked and they were very argumentative and didn't care.  Also this business often leaves ""clearance"" furniture on the sidewalk as extra selling space.  ",15911,40.72606498,-74.06766835,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",09/06/2016 - 09:44AM,09/05/2016 - 11:49AM,,,,FALSE,,,Commerce- Jolhn Coyne,779A Bergen Avenue,Business Complaint,,,,
2871462,Open,Trees along City Streets,5,"99 Palisade Ave Jersey City, NJ 07306, USA","They removed the dead tree but left the tree stump which obstructs the public from walking. Saw a blind man trip the other day. Please remove and repair this sidewalk. There is no reason to leave this stump. Should pour concrete to make it passable for strollers, handicap accessible and other pedestrians. ",15739,40.73280822,-74.05157394,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",11/02/2016 - 09:56AM,09/05/2016 - 12:45PM,,,,TRUE,,,Alphonso Lynch,99 Palisade Ave,Trees along City Streets,,,,
2871523,Acknowledged,Leftover portapottys,5,"520 Jersey Avenue Jersey City, New Jersey","During the pride event a few weeks ago there was a line of portapotties in this spot. All but 2 were picked up right after, but the last 2 have been sitting there for over a week, getting progressively stinkier. Can you get whoever owns them to pick them up? Thanks.",16590,40.72073976,-74.04662345,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>64.555, ""CSO""=>""RE-14""},Ward E,1st Battalion",09/06/2016 - 11:15AM,09/05/2016 - 01:13PM,09/06/2016 - 11:15AM,,,TRUE,1321,,Division of Sanitation,520 Jersey Avenue,Service Request Not Listed,,,,
2871526,Acknowledged,Traffic and Parking signage/signal issue,2,"99 Palisade Ave Jersey City, NJ 07306, USA",,16289,40.73279953,-74.0515976,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",09/06/2016 - 09:00AM,09/05/2016 - 01:15PM,09/06/2016 - 09:00AM,,,TRUE,1185,,Traffic - Patricia L,99 Palisade Ave,Traffic and Parking signage/signal issue,,,,
2871753,Acknowledged,Request for traffic signal,6,"Newark Ave At Seventh St Jersey City, NJ",It is nearly impossible to utilize the crosswalk on Newark Ave at Seventh St. Cars simply do not stop for or yield to pedestrians in the crosswalk and are often traveling at speeds well above the posted limits. ,16287,40.726965,-74.0534922,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>50.0502, ""CSO""=>""RE-16""},Ward E,1st Battalion",09/06/2016 - 04:43PM,09/05/2016 - 03:28PM,09/06/2016 - 11:11AM,,,FALSE,1182,,Traffic - Patricia L,Newark Ave at Seventh St,Traffic Calming/Pedestrian Safety request,,,,
2871889,Acknowledged,EVERY trash can at J. Owen Grundy Park is overflowing,4,"J Owen Grundy Park / Pier Jersey City, NJ",EVERY BigBelly compactor on the J. Owen Grundy Pier on the Jersey City waterfront is overflowing and people have placed trash on and around the can. It is windy and easy for loose trash to blow into the river. THIS HAPPENS ON EVERY 3-DAY HOLIDAY WEEKEND. This is shameful.,16279,40.7281575,-74.0776417,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>208.548, ""CSO""=>""RW-7""},4th Battalion",10/12/2016 - 03:25PM,09/05/2016 - 05:00PM,10/12/2016 - 03:25PM,,,FALSE,53185,,cpisano,J Owen Grundy Park / Pier,Trash: Litter/debris,,,,
2871915,Open,Water/sewer Issues,2,"107 Broadway Jersey City, New Jersey",Broken manhole on the corner of Wales ave and Broadway..,16277,40.7362848,-74.0731247,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>61.5862, ""CSO""=>""RW-5""},4th Battalion",09/19/2016 - 07:37AM,09/05/2016 - 05:18PM,,,,TRUE,,,JCMUA,107 Broadway,Water/sewer Issues,,,,
2872101,Acknowledged,Trees along City Streets,5,"106 Lafayette Street Jersey City, New Jersey",Trees between Pacific and Halliday on Lafayette St need a serious trimming before they come down and cause a power outage in thw area ,15739,40.71271323,-74.06190218,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",09/27/2016 - 03:32PM,09/05/2016 - 07:30PM,09/06/2016 - 07:52AM,,,TRUE,742,,Alphonso Lynch,106 Lafayette Street,Trees along City Streets,,,,
